subject,vviq_sum,irq_visual_mean,irq_verbal_mean,osviq_object_mean,osviq_verbal_mean,vviq_z,irq_visual_z,irq_verbal_z,irq_ortho_z,irq_manipulation_z,osviq_object_z,osviq_spatial_z,osviq_verbal_z,match_effect_rt,match_effect_accuracy
09g1jpab,30.0,2.9,1.25,2.6666666666666665,4.266666666666667,-1.8054596560659952,-1.1762772432873956,-3.5427807313123405,-1.7104117112197226,-1.6231691678566338,-1.113730889947207,-1.7408308198873494,1.9387070596683764,15.88333333333344,0.0
0a1mu6ef,46.0,3.3,3.4166666666666665,2.933333333333333,3.066666666666667,-0.45836295113944253,-0.6363752335159086,-0.5882352912367658,0.27396435636239846,-1.4552196491628018,-0.7377560155747019,-0.6802969880511734,-0.10295119802421494,-17.75862068965523,-0.034482758620689724
0q5f5cfx,62.0,4.3,3.0833333333333335,3.6666666666666665,2.0,0.8887337537871102,0.7133797909128082,-1.0427807435560845,-0.7182236774286622,0.22427553777551842,0.296174888949687,1.971037591539266,-1.917758538195408,-44.428571428571445,0.0357142857142857
0zhjr0hs,31.0,2.9,4.833333333333333,2.933333333333333,3.0,-1.7212661120080857,-1.1762772432873954,1.3435828811203407,2.25834042394452,0.22427553777551842,-0.7377560155747019,0.4862902269686194,-0.21637665678491483,-107.35294117647061,0.07282913165266103
1ggpsz6b,45.0,3.9,4.416666666666667,3.8666666666666667,3.8,-0.542556495197352,0.17347778114132162,0.7754010657211926,-0.5528590051301522,0.5601745751631825,0.5781560447290661,1.2286639092539426,1.1447288483434794,-0.5092592592592382,-0.03835978835978837
1prneuqn,48.0,3.8,4.5,3.6,4.066666666666666,-0.28997586302362344,0.03850227869844978,0.8890374288010219,0.7700583732579285,0.39222505646935046,0.20218117035656108,0.4862902269686194,1.5984306833862776,-196.4206896551724,-0.03563218390804601
2f58wn8r,50.0,4.6,3.8333333333333335,3.6,3.2,-0.12158877490780436,1.1183062982414231,-0.020053475837616346,1.9276110793474994,0.22427553777551842,0.2021811703565611,0.9105037597030904,0.1238997194971841,68.79782608695655,0.07391304347826089
37snhg9y,67.0,3.6,1.8333333333333333,2.8666666666666667,3.8666666666666667,1.309701474076658,-0.23144872618729323,-2.7473261897535326,-1.3796823666227025,1.0640231312446786,-0.831749734167828,1.1226105260703254,1.2581543071041792,75.16264090177128,0.04347826086956519
3gvbrart,42.0,3.7,4.083333333333333,3.1333333333333333,3.6666666666666665,-0.7951371273710807,-0.09647322374442144,0.32085561340187246,0.27396435636239846,-1.4552196491628018,-0.45577485979532295,-1.8468842030709673,0.9178779308220804,32.70740740740757,-0.033333333333333326
3uf8klrq,69.0,4.3,4.416666666666667,3.8666666666666667,3.6666666666666665,1.4780885621924769,0.7133797909128082,0.7754010657211925,0.7700583732579285,0.8960736125508466,0.5781560447290661,1.6528774419884127,0.9178779308220804,-23.243076923076956,0.0015384615384615996
450xyw1m,40.0,3.6,4.25,3.533333333333333,3.066666666666667,-0.9635242154868998,-0.23144872618729323,0.5481283395615324,-0.7182236774286622,0.5601745751631825,0.10818745176343454,0.8044503765194724,-0.10295119802421494,228.37701149425277,0.03563218390804601
4q56vojy,74.0,4.8,3.1666666666666665,4.6,3.4,1.8990562824820247,1.3882573031271668,-0.9291443804762551,1.100787717854949,0.22427553777551842,1.6120869492534544,-0.4681902216839383,0.46417609577928226,495.45172413793114,0.0
4sw2goal,59.0,4.0,4.5,4.0,3.3333333333333335,0.6361531216133816,0.3084532835841934,0.889037428801022,1.266152390153459,1.5678716873261747,0.7661434819153186,-0.15003007213308597,0.35075063701858317,8.421428571428578,-0.0023809523809523725
4un8atge,41.0,2.9,3.8333333333333335,3.0,4.0,-0.8793306714289902,-1.1762772432873954,-0.020053475837616346,-1.3796823666227025,-0.6154720556936416,-0.6437622969815754,-0.15003007213308597,1.4850052246255783,86.20238095238096,0.03809523809523807
50y4qm28,50.0,2.9,2.8333333333333335,3.066666666666667,2.8666666666666667,-0.12158877490780433,-1.1762772432873956,-1.383689832795574,-0.5528590051301522,-1.4552196491628018,-0.5497685783884488,0.16813007741776706,-0.4432275743063139,96.00615763546784,-0.0431034482758621
56rra0pc,63.0,2.3,2.3333333333333335,2.1333333333333333,2.0,0.9729272978450197,-1.9861302579446256,-2.0655080112745527,-1.5450470389212128,-1.7911186865504658,-1.865680638692217,-0.6802969880511734,-1.917758538195408,151.26354679802955,0.0024630541871920597
5ay3wop8,73.0,4.5,4.583333333333333,3.1333333333333333,2.933333333333333,1.8148627384241152,0.9833307957985519,1.0026737918808513,-0.22212966053313163,-0.1116234996121456,-0.45577485979532295,-1.8468842030709676,-0.3298021155456147,-16.887611749680673,0.03959131545338446
5gfus4s4,48.0,3.9,3.5,3.7333333333333334,3.6666666666666665,-0.28997586302362344,0.1734777811413216,-0.4745989281569357,-0.22212966053313163,1.5678716873261747,0.3901686075428136,0.5923436101522374,0.9178779308220804,-25.669220945082998,0.03703703703703709
5pq7r99w,61.0,4.7,4.75,4.0,3.3333333333333335,0.8045402097292006,1.2532818006842954,1.2299465180405111,1.5968817347504796,-0.2795730183059776,0.7661434819153186,0.1681300774177671,0.3507506370185831,50.07407407407413,-0.03703703703703709
5tcod226,42.0,3.8,3.9166666666666665,3.8,3.3333333333333335,-0.7951371273710806,0.03850227869844978,0.09358288724221304,-0.5528590051301522,1.0640231312446786,0.4841623261359395,0.5923436101522374,0.35075063701858317,82.06896551724128,-0.06896551724137934
5xt1rwdh,52.0,1.3,2.0,1.0666666666666667,3.066666666666667,0.046798313208014745,-3.335885282373342,-2.520053463593872,-2.041141055816743,-1.1193206117751378,-3.3695801361822375,-0.2560834553167032,-0.10295119802421494,201.73333333333335,-0.6333333333333333
6ks5c2yv,40.0,3.0,4.25,2.8666666666666667,3.6666666666666665,-0.9635242154868998,-1.0413017408445235,0.5481283395615324,0.10859968406388842,0.05632601908168642,-0.8317497341678279,0.27418346060138427,0.9178779308220804,76.21428571428555,-0.1071428571428571
6mk47byq,56.0,4.0,4.083333333333333,4.333333333333333,3.7333333333333334,0.3835724894396529,0.3084532835841934,0.32085561340187246,0.7700583732579285,-0.7834215743874736,1.2361120748809495,1.2286639092539426,1.0313033895827803,-106.13703703703698,-0.03703703703703709
6smlaaak,42.0,3.9,3.9166666666666665,3.3333333333333335,3.4,-0.7951371273710806,0.1734777811413216,0.09358288724221304,0.9354230455564391,0.22427553777551842,-0.17379370401594388,-1.6347774367037318,0.46417609577928226,15.382758620689629,-0.2425287356321839
7krqj6wn,50.0,4.8,3.8333333333333335,3.8,3.2,-0.12158877490780434,1.3882573031271668,-0.020053475837616346,-0.8835883497271723,2.0717202434076705,0.4841623261359395,2.395251124273737,0.1238997194971841,94.73103448275856,0.0
7ky4n4ma,50.0,3.2,2.4166666666666665,2.4,2.7333333333333334,-0.12158877490780433,-0.7713507359587799,-1.9518716481947234,-1.0489530220256822,-1.2872701304689698,-1.489705764319712,-1.2105639039692615,-0.670078491827713,54.25,0.033333333333333326
7u59l4qh,47.0,3.7,4.333333333333333,3.8666666666666667,4.333333333333333,-0.3741694070815329,-0.09647322374442144,0.6617647026413619,0.43932902866090845,-1.6231691678566338,0.5781560447290661,-1.4226706703364966,2.0521325184290755,101.55128205128199,-0.035612535612535634
7y632s0t,42.0,4.7,4.166666666666667,3.8,3.7333333333333334,-0.7951371273710807,1.2532818006842954,0.43449197648170307,-1.3796823666227025,-0.44752253699980965,0.4841623261359395,-1.6347774367037318,1.0313033895827803,30.283908045977,0.0
820bu570,57.0,4.4,3.5833333333333335,3.5333333333333337,3.3333333333333335,0.46776603349756246,0.8483552933556806,-0.3609625650771057,-0.7182236774286622,-1.2872701304689698,0.10818745176343454,0.8044503765194724,0.35075063701858317,15.36206896551721,-0.07266009852216748
9kydn4bj,78.0,4.4,3.9166666666666665,4.133333333333334,3.2,2.235830458713663,0.8483552933556806,0.09358288724221304,1.2661523901534593,1.7358212060200067,0.9541309191015717,-0.15003007213308597,0.1238997194971841,34.24137931034477,0.0
9lr33vw0,45.0,3.6,4.0,3.3333333333333335,3.066666666666667,-0.542556495197352,-0.23144872618729323,0.20721925032204305,-0.22212966053313163,-1.7911186865504658,-0.17379370401594388,-0.7863503712347913,-0.10295119802421494,81.25952380952378,0.033333333333333326
a9zzpv0h,51.0,3.8,3.6666666666666665,2.8666666666666667,2.8666666666666667,-0.037395230849894795,0.03850227869844978,-0.24732620199727634,-0.22212966053313163,-1.2872701304689698,-0.8317497341678279,-0.15003007213308597,-0.4432275743063139,-65.71190476190475,0.0357142857142857
acofox7y,58.0,4.2,4.083333333333333,3.9333333333333327,3.6,0.551959577555472,0.578404288469937,0.32085561340187246,0.7700583732579285,0.39222505646935046,0.672149763322192,0.27418346060138427,0.8044524720613813,57.059090909090855,-0.09999999999999998
arq1b0k9,62.0,4.5,4.833333333333333,4.066666666666666,2.466666666666667,0.8887337537871102,0.9833307957985519,1.3435828811203407,-0.38749433283164214,1.3999221686323424,0.8601372005084444,1.0165571428867075,-1.123780326870511,123.88390804597702,-0.03448275862068961
bfaj0t5m,50.0,3.8,4.416666666666667,2.933333333333333,3.066666666666667,-0.12158877490780434,0.03850227869844978,0.7754010657211926,0.43932902866090845,1.9037707247138387,-0.7377560155747019,0.38023684378500217,-0.10295119802421494,6.864672364672288,-0.03703703703703709
bfgxpwd4,80.0,4.6,4.583333333333333,4.4,3.1333333333333333,2.4042175468294817,1.1183062982414234,1.0026737918808513,1.7622464070489892,0.5601745751631825,1.3301057934740768,-0.15003007213308597,0.010474260736484203,14.170114942528812,0.0011494252873562871
bnsqcj6s,41.0,4.0,3.9166666666666665,3.066666666666667,3.2666666666666666,-0.8793306714289902,0.3084532835841934,0.09358288724221304,0.10859968406388842,-1.7911186865504658,-0.5497685783884488,-0.4681902216839383,0.23732517825788324,214.3620689655172,-0.0034482758620689724
brafzkgl,58.0,4.7,4.916666666666667,4.066666666666666,2.3333333333333335,0.551959577555472,1.2532818006842954,1.4572192442001712,0.7700583732579285,-0.1116234996121456,0.8601372005084444,-0.9984571376020265,-1.35063124439191,6.311576354679801,-0.0012315270935960854
bz0ahh0y,50.0,4.1,3.0,3.6,3.933333333333333,-0.12158877490780434,0.4434287860270646,-1.1564171066359146,-0.8835883497271723,0.8960736125508464,0.2021811703565611,0.9105037597030905,1.3715797658648785,23.68148148148157,0.0
cmczaxy4,47.0,3.8,3.3333333333333335,3.6666666666666665,3.533333333333333,-0.374169407081533,0.038502278698449785,-0.7018716543165952,-0.0567649882346216,-0.2795730183059776,0.296174888949687,0.16813007741776703,0.6910270133006813,-140.49450549450546,-0.049450549450549386
cufvs505,67.0,4.6,4.666666666666667,4.133333333333334,2.3333333333333335,1.309701474076658,1.1183062982414231,1.1163101549606818,-1.8757763835182328,1.9037707247138385,0.9541309191015717,2.2891977410901183,-1.35063124439191,21.462068965517233,-0.0055172413793104225
cxxat1fj,41.0,4.2,2.4166666666666665,3.8666666666666667,2.6666666666666665,-0.8793306714289902,0.578404288469937,-1.9518716481947234,0.27396435636239846,0.05632601908168642,0.5781560447290661,0.5923436101522374,-0.7835039505884128,-31.594252873563164,-0.0011494252873562871
dl9cdqpf,55.0,4.2,3.5,3.6,1.6666666666666667,0.29937894538174337,0.578404288469937,-0.4745989281569357,-0.22212966053313163,-0.6154720556936416,0.2021811703565611,-0.36213683850032113,-2.484885831998905,38.83809523809521,-0.06666666666666665
dlzsbj7z,47.0,3.8,3.75,3.933333333333333,2.8,-0.37416940708153296,0.03850227869844978,-0.13368983891744635,1.100787717854949,1.2319726499385106,0.6721497633221919,0.27418346060138427,-0.5566530330670137,-46.95666666666659,0.04166666666666663
dnq9dtqr,49.0,4.5,3.9166666666666665,3.533333333333333,2.2666666666666666,-0.2057823189657139,0.9833307957985519,0.09358288724221304,-1.5450470389212128,-0.6154720556936416,0.10818745176343454,-0.04397668894946807,-1.46405670315261,381.99540229885065,-0.0011494252873562871
dv2j6qcp,59.0,4.5,4.333333333333333,4.6,2.7333333333333334,0.6361531216133816,0.9833307957985519,0.6617647026413619,0.7700583732579285,-0.1116234996121456,1.6120869492534544,-1.2105639039692615,-0.670078491827713,44.89655172413791,0.0
f9b4zp33,45.0,3.6,4.5,3.466666666666667,3.7333333333333334,-0.542556495197352,-0.23144872618729323,0.8890374288010219,0.6046937009594185,0.5601745751631825,0.014193733170308606,-0.6802969880511734,1.0313033895827803,-31.43333333333328,0.033333333333333326
fwksp31b,46.0,3.8999999999999995,3.5833333333333335,3.8,3.2,-0.45836295113944253,0.1734777811413216,-0.3609625650771057,-0.3874943328316422,1.2319726499385106,0.48416232613593957,1.546824058804796,0.1238997194971841,72.00183150183159,0.0293040293040292
fxm9ofoe,43.0,2.9,4.5,3.2,4.266666666666667,-0.7109435833131712,-1.1762772432873954,0.8890374288010219,-0.5528590051301522,0.7281240938570145,-0.3617811412021964,-1.3166172871528792,1.9387070596683762,356.25925925925935,-0.03703703703703709
gt1ffxbg,50.0,4.2,4.583333333333333,4.0,3.2666666666666666,-0.12158877490780433,0.578404288469937,1.0026737918808513,0.9354230455564391,0.5601745751631825,0.7661434819153186,-0.2560834553167032,0.2373251782578832,215.73677248677257,-0.0714285714285714
h758jjgz,66.0,3.9,4.333333333333333,3.4,3.4,1.2255079300187484,0.1734777811413216,0.6617647026413619,0.10859968406388842,0.5601745751631825,-0.07979998542281795,-0.36213683850032113,0.46417609577928226,109.31034482758616,-0.03448275862068961
ha8vk9wh,50.0,4.6,4.666666666666667,3.7333333333333334,3.2,-0.12158877490780434,1.1183062982414231,1.1163101549606818,0.10859968406388842,0.8960736125508465,0.3901686075428136,0.4862902269686194,0.1238997194971841,42.24137931034477,0.0
hnvp0qk0,43.0,3.8,3.5,3.3333333333333335,2.6666666666666665,-0.7109435833131712,0.03850227869844978,-0.4745989281569357,-0.5528590051301522,-0.2795730183059776,-0.17379370401594388,0.9105037597030904,-0.7835039505884128,-124.27586206896558,-0.034482758620689724
jxojhko0,67.0,4.3,4.25,4.733333333333333,4.0,1.309701474076658,0.7133797909128082,0.5481283395615324,0.27396435636239846,0.05632601908168642,1.8000743864397075,0.38023684378500217,1.4850052246255783,111.69211822660088,-0.06896551724137934
